"","EBF3","YY1","ZFP42","vfl","IRF2","pho","IRF8","Hand1::Tcf3","IRF3","YY2","ZBTB14","ZBTB7A","TFDP1","TCF12(var.2)","TCF4","efl-1","E2F6","EGR1","KLF9","KLF6","MXI1","Stat2","ZFP57","IRF7","TCF3","E2F1","E2F7","brk","NFIC","ASCL1(var.2)","E2F2","SP3","SNAI1","Prdm15","NFYC","KLF4","HES1","IRF9","Klf1","gcm2","MYC","ZEB1","POU4F1","POU4F3","POU4F2","fkh","TFAP4","SOX18","Atf1","atf-7","zip-8","FOSL1::JUND(var.2)","FOSB::JUNB(var.2)","JUND(var.2)","JUN::JUNB(var.2)","FOXD2","FOXE1","CREB1","Foxj3","JUN","FOSL1::JUN(var.2)","NEUROG2(var.2)","TFE3","TFEB","USF2","FOSL2::JUN(var.2)","ATF2","JUNB(var.2)","FOSB::JUN","Stat92E","Creb5","JDP2(var.2)","FOSL2::JUND(var.2)","ATF3","ATF7","FOS::JUN(var.2)","RELA","SNAI3","SNAI2","FIGLA","Atoh1","ATOH7","NEUROG2","Bhlha15","RFX1","RFX3","RFX4","FOXC1","FOXB1","Ptf1a(var.2)","vnd","blmp-1","PAX1","PAX6","PAX9","sv","SOX15","FOXO3","FOXN3","FOXG1","FOXP1","eor-1","GATA5","Foxo1","slp1"
"1",0.023104852151151,0.385659434234226,0.542635047242383,0.0757277689482684,0.0798783466234042,0.375550308925087,0.082396418051586,0.3892809311853,0.0799139565020636,0.375903756608977,0.419908557560124,0.0629607786773024,0.0773451244208633,0.058879101766521,0.0573063085915778,0.0641673459181393,0.497345591646747,0.0628842100074882,0.0583467496549987,0.0651656931153015,0.0564428378153829,0.0511164759465872,0.387643451004249,0.0558213976726979,0.0559988180363557,0.397679701072209,0.0922228395263353,0.0609956581515079,0.0570211419288488,0.0571792448533346,0.0612146672737715,0.070253118891814,0.0668018154731287,0.0540938934764487,0.0535492073335807,0.0548856449368374,0.0816067093302396,0.491680412415708,0.0674350702351218,0.0578171423289064,0.0570669036294117,0.0558209756898034,0.049701684685664,0.0455905852931384,0.0391334339820482,0.0165295813141765,0.00328593555491117,0.00219493693779496,0.4223703766136,0.482867483705689,0.50829156322429,0.473959011532098,0.358122795332964,0.366579916203764,0.482042390046217,0.608256699503829,0.35061644896446,0.321470870819577,0.292080139539628,0.358113292232219,0.327777807861301,0.32778069523425,0.539821184385803,0.486956853719018,0.342634524355102,0.167984846170472,0.0254509458612476,0.0269309113979729,0.0242133320859253,0.0231995735881154,0.024826431134521,0.0263334857669193,0.0245541980642805,0.0262220440658133,0.0275351247295368,0.0222371239355267,0.045662712524044,0.0134376619732991,0.0129044789326348,0.00375196756102499,0.0149174257335741,0.0110344153153124,0.0213511683795309,0.0104060493856441,0.00898637495249716,0.0177168423264296,0.00752057863668355,0.0966670571317275,0.0998807586466642,0.00563535592256355,0.00674539055625901,0.0228375454457862,0.0437560685978131,0.0134149363436703,0.0758484611463994,0.0286044286882833,0.00727564069534177,0.0128682358347278,0.010681655793837,0.00935716024350974,0.00897980932434068,0.0182121462885169,0.0202088863354645,0.00317314314030368,0.00313208749267396
"10",0.0154364470682561,0.260608637055033,0.050689923264855,0.00714684804555501,0.00772812616938232,0.0254727528292937,0.00853024247958639,0.0265666054499572,0.0081252478200117,0.0191877628108683,0.0194418388190405,0,0,0,0,0,0.0418380587493832,0,0,0,0,0,0.0200668094500006,0,0,0.0199994999094727,0,0,0,0,0,0,0.0296065630753512,0,0,0,0,0.0258190798520563,0,0,0,0,0.0518623627439606,0.0488759082769296,0.0534456959376391,0.00883573683411033,0.00218050094091893,0,0.143482609881742,0.128038664289388,0.136888525625659,0.124646979120639,0.134582451021615,0.139225024229945,0.123515152964759,0.024525689884361,0.0218944434343029,0.0200744312416694,0.0182391103221797,0.136937575857571,0.132687611280518,0.0204684518135377,0.00870117895082914,0.00784907826535705,0.00552279976662653,0.126244691574196,0.117486225678666,0.124318017549675,0.111773173908283,0.107093479082531,0.114603351363352,0.121560191459484,0.113346673670435,0.121045756164327,0.12710717690812,0.102650635279992,0.210787440983418,0.0388672594365319,0.0397185981892395,0,0.00388938524003388,0.0028769770888276,0.0055668397909918,0.00271314472151158,0,0.0264851010541368,0,0.00325335414149187,0.00336151207495301,0.0104806324758502,0.0125450744012743,0.0293119846505792,0.0246821183241181,0.0075671571225558,0.0427849382430868,0.0161353137085376,0.00410407585235318,0.00539441559147112,0.00602535603973715,0.00527822868253716,0.00506537089308962,0.0395592703896048,0.281716410070164,0,0
"100",0.00597955019962681,0.0181988043785141,0.0246505423678043,0.0108654967208628,0.0114941939459,0.0167146484672285,0.0113683622254253,0.0158182451403,0.0109941800907094,0.0148680090019765,0.0196017921171477,0.00784393634226714,0.0101113098275442,0.00734242806168623,0.00663693371331264,0.00799257328510398,0.0191053530892325,0.00844097050313074,0.00728713236489608,0.00754716882343202,0.00653693079136854,0.00592005785843793,0.0149407448740586,0.00646495866238032,0.00648550661289272,0.0149493435852126,0.011530997652381,0.00706421596331773,0.00660390711843515,0.00662221781852178,0.00708958051850892,0.00813636935789243,0.040278035542049,0.00626488765585835,0.00620180479615892,0.00686049739093941,0.00945128614454104,0.0167840537072086,0.00780999687648461,0.0066960959545475,0.00660920701264765,0.006464909790405,1.88394032323184,1.84901653436097,2.07445017729642,0.00324740507386052,0.000435030797796584,0.000756980986005153,0.0192152392278114,0.01891971632735,0.0196642926874503,0.018482490551581,0.0175421324949936,0.0180979862312877,0.0186603040849674,0.00886556010872891,0.00655124542240475,0.00600666220057092,0.00545749830843871,0.0177697324843301,0.0169751451807533,0.00612456085716529,0.005441251535243,0.00490839338013463,0.0034536633344534,0.0133728064950864,0.0116817783585202,0.0123610705731407,0.0111137236427707,0.0106484166893457,0.011395131148667,0.0120868570391638,0.0112701783706545,0.0120357061994538,0.0126383996067677,0.0102066600810031,0.0209588158280165,0.0449436393141819,0.0447637236050081,0.00527916259873442,0.00211763063831464,0.00156641074438219,0.00303094442243799,0.00147720990179017,0.0210661827723502,0.576888531083822,0.0176300104270836,0.00199154928545445,0.00205775844859277,0.0015190296202655,0.00181824328330187,0.0162993594369762,0.00780622624930731,0.00239326867277056,0.0135316144101708,0.00510312396036595,0.00129799817937355,0.00273008037483453,0.00190564245180115,0.00166934809850607,0.00160202745602575,0.00782120520459206,0.034112150004626,0.00098310254028896,0.00097038268817598
"101",0.0147738332318533,0.0356839139570211,0.0399536693999775,0.0231779657544794,0.0245512938953906,0.0330734874063759,0.0247759347658365,0.0329532896418386,0.0239406861067958,0.0282123605146574,0.0379007342699445,0.0158245854854826,0.0188061999617595,0.0148088902759318,0.0136720302384922,0.016125395804722,0.0293390734896847,0.0152909789739322,0.0146911366231647,0.015547107267622,0.0134660250210505,0.0121952717249286,0.0282134451355311,0.0133177630123639,0.0133600916256784,0.0304525682311074,0.0232396636353284,0.0145522282478113,0.0136039957178319,0.0136417156132062,0.0146044790281475,0.0167608556447559,0.0175926011094079,0.0129056183429773,0.0127756681577568,0.0138278647648664,0.0194695736830422,0.034132259808006,0.0160885309497135,0.0137939039811089,0.0136149134574183,0.0133176623364865,0.0604127537799026,0.0595564941854542,0.0474714888399149,0.00223166461777205,0.00086912223943887,0.00125535848933726,0.0327280497398812,0.0304696951092671,0.0342149776653857,0.0297129511576322,0.0296175256396988,0.0305285636945659,0.0290329463523408,0.0170795875763312,0.0131200580709778,0.0120294313222829,0.0109296309498807,0.0299575901285015,0.0284820271778112,0.0122655447818273,0.00964213996344639,0.0086978915898984,0.00612004518477668,0.0208872816347463,0.0177004048477476,0.0187296785456119,0.0168396798677103,0.0161346398300273,0.0172660727189259,0.0183141861079744,0.0170767424055272,0.0182366815925331,0.019149891634799,0.0154652836265577,0.0317571104244324,0.0054543672365082,0.00525540884064678,0.00144375928379662,0.00622408175095673,0.00460395139370058,0.00890846851501653,0.00434177472960167,0.0147097078504416,0.0216983871537067,0.0123103604286116,0.00138288853584421,0.00142886273961639,0.0965688967212532,0.115590733384515,0.0218420613581506,0.00287456492972623,0.00088129730992221,0.00498288199493405,0.00187917448201239,0.000477974878784327,0.000956850568625541,0.000701733819338273,0.000614720781363022,0.000589930626460998,0.00886127002385879,0.00294546450377506,0.00031547877643464,0.000311396960737314
"102",0.0160780218967549,0.99613796749558,1.02805068562819,0.630827170933609,0.663073150332359,0.950203041541765,0.700065307644253,0.573229445839338,0.681018286892826,0.997650122406694,1.40301160839807,0.603362314040015,1.06474892565581,0.563972583174886,0.568861267256862,0.614990938339178,0.556530392834027,0.939519686154292,0.558439000552435,0.646878845947693,0.560289870982043,0.507416792310263,0.993611257130136,0.554121034848982,0.555882229652626,0.77650331174666,0.882160661492868,0.60548425201362,0.566030509646988,0.567599946454041,0.607658285028372,0.697380082991731,0.575198114950981,0.536972657114976,0.531565733215944,0.525091901809822,0.810083518328122,0.786861343824028,0.669406221658897,0.573932149229829,0.566484771308816,0.554116845960706,0.0761993704125584,0.0660212239631484,0.0537211368917787,0.02412103052383,0.00259624288810658,0.00209282470703357,0.0400645696644072,0.0385595012562001,0.0392334674806605,0.0376367766358965,0.0372144927412276,0.0384608780541436,0.0381961636175446,0.0175664642837905,0.00885796824672661,0.00812163483595148,0.00737910788037144,0.0378055347404103,0.0364478751051038,0.00828104613702611,0.0177254299003282,0.0159895903027622,0.0112506593267524,0.0414996217470752,0.0297329635715411,0.0314619272662692,0.0282871263324103,0.0271028071071032,0.0290033767922958,0.0307639872124236,0.0286853416196717,0.0306337959001871,0.032167797023518,0.0259784292307024,0.0533452774390758,0.0132703069456616,0.012868793271008,0.00313835837869086,0.00982317742321338,0.00726620137680864,0.0140598196318142,0.00685242019739628,0.00956089748792288,0.0201229969090187,0.00800138896666153,0.00362490666130471,0.00374541687827619,0.0033682892296787,0.00403176421735009,0.0274344420431704,0.0534389790523636,0.0163835674737473,0.0926331925203864,0.0349343877195219,0.00888568884660551,0.37898095303124,0.0130454311482623,0.0114278340414595,0.0109669780159739,0.0156002689469183,0.0179540846228172,0.35263683017217,0.348074245756447
"103",0.00161535854910648,0.0408936327307412,0.036430796689998,0.0294878218975016,0.0309577507061488,0.0333033753165669,0.0266682995805101,0.0279505359943402,0.0259313440742133,0.0345805745476016,0.0495994338460879,0.0278631214652075,0.0364777272801017,0.0261145899833807,0.0212140910124068,0.028383200648023,0.0266046127120727,0.0310707815558515,0.025969987589544,0.0241235385529221,0.0208944447451292,0.0189226910547118,0.0343258351723359,0.0206643952432561,0.0207300740809721,0.0298941063257689,0.041155088102461,0.0225798428687817,0.0211085258192279,0.0211670535784188,0.0226609173537107,0.0260068410390581,0.0310624706077232,0.0200248944248605,0.0198232583102339,0.0244759523699505,0.0302098006572554,0.0305529137399337,0.0249636340667416,0.0214031953826277,0.0211254662382583,0.0206642390303757,0.0901897464388935,0.0841147683218359,0.0656771979249358,0.00652473311346731,0,0.00496110363183752,0.440652243542563,0.38224232064285,0.396150066051562,0.371683395126659,0.42207873184583,0.437535968589289,0.371316208636583,0.00387091936772095,0.00135565984680015,0.00124296835694138,0.00112932898154414,0.430909947146553,0.421961666187383,0.00126736531727965,0.00491022507036271,0.00442936998487115,0.00311661098179101,0.388131082148338,0.434579468252299,0.45985014540073,0.413446990924602,0.396136882635647,0.423915767212023,0.449648995530741,0.419267338680103,0.447746108483957,0.470167196475119,0.379702882087225,0.779699011417561,0.0139219152848306,0.0129065930624466,0.00598607851336659,0.0117269860252197,0.00867444802543254,0.0167847226244498,0.00818047281767534,0.0111107652116061,0.0317033790217085,0.00929845281654887,0.0040309149654732,0.00416492295035962,0,0,0.0375254394376489,0.00567891576214803,0.001741068059622,0.0098440521587556,0.00371244826490765,0.000944274747447651,0.00599706463523953,0.00138632709467168,0.00121442639840976,0.00116545161270798,0.0217134446706659,0.95309730043002,0.00456602332941627,0.00450694592994427
"104",0.0828289278090971,0.597807877854506,0.299859754753916,0.267860552738457,0.282603035140036,0.265157903737467,0.297092373558787,0.254369018368777,0.288146928703714,0.249256495254732,0.39325626707658,0.222164748227133,0.267828825840225,0.207697488303008,0.206844159265095,0.226437775696464,0.218034562939407,0.215553382715325,0.205717383363389,0.235212201529636,0.203727506122682,0.18450227822422,0.240634808874689,0.201484450043754,0.202124839677273,0.293087505479326,0.325037325496252,0.22016067583568,0.205814864933418,0.206385529268574,0.220951177944075,0.253575001951245,0.211805007346197,0.195249112924996,0.193283096441752,0.193462380317206,0.294555199883965,0.299979699959437,0.243403400961973,0.20868798724004,0.205980039426631,0.201482926918304,0.0768350840209508,0.0728757103335564,0.0731219204370498,0.00841550176089239,0.00244813971472138,0.00328848872650075,0.0739702647038093,0.067574622877096,0.0719303980907783,0.0658415295599676,0.0688908041403575,0.0712169716213503,0.0654902796573005,0.0201430302101593,0.0149811294990856,0.0137357980783727,0.0124799917615893,0.0700153426213388,0.0675942579389777,0.0140054040736188,0.0122005425361732,0.0110057514949875,0.00774391077947819,0.0638678586115779,0.0564326314025947,0.0597141734748571,0.0536884582633213,0.0514406416222405,0.0550478887855229,0.0583894957748018,0.0544442637339341,0.0581423950000142,0.0610539016097002,0.0493065925859415,0.10124837948108,0.00854796176503812,0.00810715248727945,0.00284754097459878,0.0158697593414551,0.0117388561977924,0.0227142343386655,0.0110703751702809,0.00823490661187424,0.0370333808692297,0.0068916846968572,0.00300988900015035,0.00310995292188941,0.00479429017676173,0.00573865433287177,0.0282843406140268,0.0170452996337603,0.00522582619676003,0.0295469814457833,0.0111429356765541,0.00283424630351454,0.00899672349123505,0.00416106906825133,0.0036451081000386,0.00349810998776685,0.0303307006685808,0.155841756123218,0.00506091462926218,0.0049954340888277
"105",0.0224009305011981,0.0684689557125063,0.0683544853499434,0.048225290751304,0.0509395744265876,0.0591431284772101,0.0481437424042971,0.054511140877911,0.0465922715082604,0.0524557175708973,0.0732927086350332,0.0366853438556087,0.046429464085145,0.0343622075924964,0.0294355304302107,0.0373751315701156,0.0471192877189978,0.0389080883020154,0.0341388078918859,0.0334725231801642,0.0289920064808769,0.0262561072278181,0.0522116539831881,0.0286728021789399,0.0287639345977213,0.0505978168452597,0.0540617812436262,0.0313305741681172,0.0292890538522433,0.0293702638195084,0.0314430687580031,0.0360856923047583,0.0661151970559182,0.0277854652768299,0.0275056858611364,0.0321580541258291,0.0419174927654067,0.0541652614531975,0.0346381944807566,0.0296979214721304,0.0293125594655442,0.0286725854263582,0.239371634010341,0.240565559015151,0.042730073666641,0.00843341176557831,0.00468679252668206,0.00508437631133404,0.0308482109573596,0.0316552898344426,0.0320645507720754,0.030964554352155,0.0279832410316788,0.0288511089684144,0.0316385987153646,0.0143530893364148,0.0118633660393383,0.0108772039155073,0.00988274685461449,0.0283159779025705,0.0269565059409851,0.0110907014764355,0.0066919606600465,0.00603662138960954,0.00424751162807162,0.0234465559980217,0.0172470018227892,0.018249910258834,0.0164083246610341,0.0157213445089047,0.0168237952870111,0.0178450608279352,0.0166393147461205,0.0177695416219855,0.0186593594198848,0.0150691341351514,0.0309436392041847,0.0491341335639965,0.0490133762427832,0.00542710317143685,0.243132346263535,0.179844923190739,0.347992995326237,0.169603472318389,0.0121075602615277,0.0225174271795819,0.0101326574426878,0.00442939442629105,0.00457664988229015,0.00306613933024725,0.00367009778381764,0.753242448300174,0.00957915865196616,0.00293682242623751,0.0166048839877988,0.00626213390129873,0.00159279658225199,0.00633841026582249,0.00233844764380802,0.00204848665286465,0.00196587629873502,0.786785478092191,0.0133597886742634,0.00407535391836165,0.00402262503503034
"106",0.0115558291977834,0.00983811642055443,0.0103497715923886,0.00901781216481553,0.00963455756286907,0.00940408974921181,0.00989295096989894,0.00829747988439099,0.00949526219465634,0.00474030852994776,0.0067860917959967,0.00355408611004867,0.00504201608884251,0.0033285354189978,0.00288648722739813,0.00362102933222997,0.00334221425173517,0.00433543886712221,0.00330612955955419,0.00328236010074306,0.00284299467957968,0.00257470876341025,0.00470547623336205,0.00281169308157871,0.00282062964765957,0.00401104814527684,0.00523465180373285,0.00307231773443781,0.00287212353952716,0.00288008709682754,0.00308334910340284,0.00353861093743361,0.00286902030278555,0.00272467964588024,0.0026972441046114,0.00311391779783153,0.004110485039798,0.00408425301989626,0.00339666737740253,0.00291221764162934,0.00287442853120129,0.00281167182653254,2.06116947797328,2.02539875826748,2.29395539390218,0.0010985344869205,0.000178690206923338,0.000459126338813093,0.000960998750255394,0.000855094159913783,0.000907993169498343,0.000832337802004798,0.000904581854275723,0.000936113478899719,0.000826547528259548,0.00357344779884405,0.000122623626235626,0.000112430332420076,0.000102151299425736,0.000920938367456917,0.000893969570220794,0.00011463711294313,0.00643418288480462,0.00580408762098151,0.00408389528998771,0.00074610444845046,0.00081377447490547,0.000861095237917291,0.000774202723598492,0.000741788573109397,0.000793806095475355,0.000841993011545973,0.000785101651837205,0.000838429748620716,0.000880414495806758,0.000711014983596134,0.00146003021300646,0,0,0,0.000161553344640209,0.000119500960298111,0.000231229752726447,0.000112695857366216,0.00503231773194962,0.578090181838246,0.00421148031636354,2.12307148052633e-05,2.19365310611559e-05,0.00418736296406086,0.00501217651227891,0.00581651514656151,0,0,0,0,0,0.000975106497693976,0,0,0,0.00784993231099798,0.000838618146542228,0.000936174789656932,0.000924062111285827
"107",0.129682594365018,0.285466307612121,0.140780086933853,0.106437945609281,0.113600395729744,0.112896007921889,0.113800794286064,0.105096002070392,0.109262926902358,0.0608434673029418,0.0854269538155649,0.0449773183058002,0.0578900197015612,0.0421487161963685,0.0346805055923696,0.0458183031104135,0.0651462134980305,0.0490166745149384,0.0419057239228585,0.0394368306048594,0.034157952250187,0.030934556307966,0.0605880127945686,0.0337818704736184,0.0338892413384543,0.0552289209291948,0.0663975396087551,0.0369132180317146,0.0345079290596179,0.0346036094391705,0.037045757489867,0.0425156277291089,0.0477702643227811,0.0327364232896818,0.0324067913296398,0.0394900540311611,0.04938656857961,0.0581561505201698,0.0408102072509812,0.0349896508282014,0.0345356230247553,0.0337816150989398,0.0348979287903593,0.0340523851216413,0.0162917010821671,0.00217819646138833,0.000911503356261463,0.00758862811394045,0.10691132978637,0.0939095043722336,0.0993710423915052,0.0913644629536018,0.101228568455718,0.10481774401843,0.0907274749467566,0.0122239405448205,0.00917711906621777,0.00841425571032183,0.00764497565744374,0.10315654868131,0.100434368973017,0.00857941056860472,0.00725961938342037,0.00654868967058077,0.00460781515506366,0.0877974552534437,0.0955314130510696,0.10108653857611,0.0908859671249114,0.0870807733094714,0.0931872654252543,0.0988440712415514,0.0921654248217228,0.0984257691777495,0.103354483887977,0.0834681698406822,0.171397301890015,0.0183509586950432,0.0173256708965989,0.00647111782814106,0.0164478569043004,0.0121664747906471,0.0235416598358359,0.0114736425902855,0.0017781282678924,0.00797106055193491,0.00148809208779773,0.00145820309102817,0.0015066811312393,0.00151065612268516,0.00180822040058117,0.0170670297445351,0.002152810059837,0.000660018389178816,0.00373176419664187,0.0014073453993786,0.000357963431876375,0.00700594512605084,0.0005255402687123,0.000460374739990727,0.000441808975722854,0.0010686718374698,0.223572263619479,0.00627450520290415,0.00619332264565066
