g26482	g26482.t1
g26483	g26483.t1
g26484	g26484.t1
g26485	g26485.t1
g26486	g26486.t1
g26487	g26487.t1
g26488	g26488.t1
g26489	g26489.t1
g26490	g26490.t1
g26491	g26491.t1
g26492	g26492.t1
g26493	g26493.t1
g26494	g26494.t1
g26495	g26495.t1
g26496	g26496.t1
g475	g475.t1
g9003	g9003.t1
g6475	g6475.t1
g6476	g6476.t1
g23952	g23952.t1
g23953	g23953.t1
g23954	g23954.t1
g7848	g7848.t1
g7849	g7849.t1
g7850	g7850.t1
g7851	g7851.t1
g7852	g7852.t1
g21929	g21929.t1
g21930	g21930.t1
g21931	g21931.t1
g21932	g21932.t1
g21933	g21933.t1
g21934	g21934.t1
g21934	g21934.t2
g21935	g21935.t1
g21936	g21936.t1
g21937	g21937.t1
g21938	g21938.t1
g7601	g7601.t1
g7602	g7602.t1
g7603	g7603.t1
g32570	g32570.t1
g811	g811.t1
g811	g811.t2
g811	g811.t3
g812	g812.t1
g16127	g16127.t1
g16128	g16128.t1
g16129	g16129.t1
g16130	g16130.t1
g5908	g5908.t1
g5909	g5909.t1
g5910	g5910.t1
g5911	g5911.t1
g5912	g5912.t1
g5913	g5913.t1
g5914	g5914.t1
g5915	g5915.t1
g5916	g5916.t1
g5917	g5917.t1
g5918	g5918.t1
g5919	g5919.t1
g5919	g5919.t2
g5919	g5919.t3
g5920	g5920.t1
g5921	g5921.t1
g5922	g5922.t1
g5923	g5923.t1
g5923	g5923.t2
g5924	g5924.t1
g5925	g5925.t1
g5926	g5926.t1
g5927	g5927.t1
g5928	g5928.t1
g5929	g5929.t1
g5930	g5930.t1
g5931	g5931.t1
g5932	g5932.t1
g5933	g5933.t1
g5934	g5934.t1
g5935	g5935.t1
g5936	g5936.t1
g5937	g5937.t1
g5938	g5938.t1
g5939	g5939.t1
g5940	g5940.t1
g5941	g5941.t1
g5942	g5942.t1
g5943	g5943.t1
g5944	g5944.t1
g5945	g5945.t1
g23640	g23640.t1
g23641	g23641.t1
g23642	g23642.t1
g23643	g23643.t1
g23644	g23644.t1
g23645	g23645.t1
g23646	g23646.t1
g23647	g23647.t1
g23648	g23648.t1
g23649	g23649.t1
g23650	g23650.t1
g23651	g23651.t1
g23652	g23652.t1
g23653	g23653.t1
g23654	g23654.t1
g23655	g23655.t1
g23656	g23656.t1
g23657	g23657.t1
g23658	g23658.t1
g23659	g23659.t1
g23660	g23660.t1
g23661	g23661.t1
g23662	g23662.t1
g23663	g23663.t1
g19865	g19865.t1
g23717	g23717.t1
g23718	g23718.t1
g23719	g23719.t1
g23720	g23720.t1
g23721	g23721.t1
g23722	g23722.t1
g15184	g15184.t1
g7370	g7370.t1
g7371	g7371.t1
g7372	g7372.t1
g7373	g7373.t1
g7374	g7374.t1
g7374	g7374.t2
g7375	g7375.t1
g7376	g7376.t1
g7377	g7377.t1
g7378	g7378.t1
g7379	g7379.t1
g14062	g14062.t1
g10548	g10548.t1
g23200	g23200.t1
g23201	g23201.t1
g23202	g23202.t1
g23203	g23203.t1
g23204	g23204.t1
g23205	g23205.t1
g23206	g23206.t1
g23207	g23207.t1
g23208	g23208.t1
g23209	g23209.t1
g23210	g23210.t1
g23211	g23211.t1
g23212	g23212.t1
g23213	g23213.t1
g23214	g23214.t1
g23215	g23215.t1
g23216	g23216.t1
g23217	g23217.t1
g23217	g23217.t2
g23217	g23217.t3
g23218	g23218.t1
g23219	g23219.t1
g23220	g23220.t1
g23221	g23221.t1
g23222	g23222.t1
g23222	g23222.t2
g23222	g23222.t3
g23223	g23223.t1
g23224	g23224.t1
g23225	g23225.t1
g23226	g23226.t1
g23227	g23227.t1
g23228	g23228.t1
g23229	g23229.t1
g23230	g23230.t1
g23231	g23231.t1
g23232	g23232.t1
g23233	g23233.t1
g23234	g23234.t1
g23235	g23235.t1
g23236	g23236.t1
g23237	g23237.t1
g23238	g23238.t1
g23239	g23239.t1
g23240	g23240.t1
g23241	g23241.t1
g23242	g23242.t1
g23242	g23242.t2
g23243	g23243.t1
g23244	g23244.t1
g31203	g31203.t1
g31203	g31203.t2
g31204	g31204.t1
g31205	g31205.t1
g31206	g31206.t1
g31207	g31207.t1
g31208	g31208.t1
g31209	g31209.t1
g31210	g31210.t1
g31211	g31211.t1
g31212	g31212.t1
g31213	g31213.t1
g31214	g31214.t1
g31215	g31215.t1
g31216	g31216.t1
g31217	g31217.t1
g31218	g31218.t1
g31219	g31219.t1
g31220	g31220.t1
g31221	g31221.t1
g31222	g31222.t1
g31223	g31223.t1
g31224	g31224.t1
g31225	g31225.t1
g31225	g31225.t2
g31226	g31226.t1
g31227	g31227.t1
g31228	g31228.t1
g31229	g31229.t1
g31230	g31230.t1
g31231	g31231.t1
g31231	g31231.t2
g31231	g31231.t3
g31231	g31231.t4
g31232	g31232.t1
g31233	g31233.t1
g31234	g31234.t1
g31235	g31235.t1
g31236	g31236.t1
g31236	g31236.t2
g31237	g31237.t1
g31238	g31238.t1
g31239	g31239.t1
g31240	g31240.t1
g31241	g31241.t1
g31242	g31242.t1
g31243	g31243.t1
g31244	g31244.t1
g31245	g31245.t1
g31246	g31246.t1
g31247	g31247.t1
g31248	g31248.t1
g31249	g31249.t1
g31250	g31250.t1
g31251	g31251.t1
g31252	g31252.t1
g31253	g31253.t1
g31254	g31254.t1
g31255	g31255.t1
g31256	g31256.t1
g31257	g31257.t1
g31258	g31258.t1
g31259	g31259.t1
g31260	g31260.t1
g15952	g15952.t1
g17702	g17702.t1
g17703	g17703.t1
g17704	g17704.t1
g17705	g17705.t1
g17706	g17706.t1
g17707	g17707.t1
g17708	g17708.t1
g17708	g17708.t2
g17708	g17708.t3
g17709	g17709.t1
g17709	g17709.t2
g17710	g17710.t1
g17711	g17711.t1
g17712	g17712.t1
g17713	g17713.t1
g17714	g17714.t1
g17715	g17715.t1
g17716	g17716.t1
g17717	g17717.t1
g17718	g17718.t1
g17719	g17719.t1
g17720	g17720.t1
g17721	g17721.t1
g17722	g17722.t1
g17723	g17723.t1
g17724	g17724.t1
g17725	g17725.t1
g17726	g17726.t1
g17727	g17727.t1
g17728	g17728.t1
g17729	g17729.t1
g17730	g17730.t1
g17731	g17731.t1
g17732	g17732.t1
g17733	g17733.t1
g17734	g17734.t1
g17735	g17735.t1
g17736	g17736.t1
g17737	g17737.t1
g17738	g17738.t1
g17739	g17739.t1
g17740	g17740.t1
g17741	g17741.t1
g17742	g17742.t1
g17743	g17743.t1
g17744	g17744.t1
g17745	g17745.t1
g17746	g17746.t1
g17747	g17747.t1
g17748	g17748.t1
g17749	g17749.t1
g17750	g17750.t1
g17751	g17751.t1
g17752	g17752.t1
g17752	g17752.t2
g17753	g17753.t1
g17754	g17754.t1
g17755	g17755.t1
g17756	g17756.t1
g17757	g17757.t1
g17758	g17758.t1
g17759	g17759.t1
g17760	g17760.t1
g17761	g17761.t1
g17762	g17762.t1
g17763	g17763.t1
g17764	g17764.t1
g30803	g30803.t1
g27000	g27000.t1
g25931	g25931.t1
g15440	g15440.t1
g15441	g15441.t1
g15442	g15442.t1
g15443	g15443.t1
g15444	g15444.t1
g15445	g15445.t1
g21293	g21293.t1
g21294	g21294.t1
g8783	g8783.t1
g8784	g8784.t1
g8785	g8785.t1
g8786	g8786.t1
g8787	g8787.t1
g8788	g8788.t1
g8789	g8789.t1
g8790	g8790.t1
g8791	g8791.t1
g8792	g8792.t1
g8793	g8793.t1
g8794	g8794.t1
g8795	g8795.t1
g8796	g8796.t1
g8797	g8797.t1
g8798	g8798.t1
g30657	g30657.t1
g30658	g30658.t1
g30658	g30658.t2
g30659	g30659.t1
g30660	g30660.t1
g30660	g30660.t2
g30661	g30661.t1
g30662	g30662.t1
g30663	g30663.t1
g30664	g30664.t1
g30665	g30665.t1
g30666	g30666.t1
g30667	g30667.t1
g30668	g30668.t1
g30669	g30669.t1
g30670	g30670.t1
g30671	g30671.t1
g30672	g30672.t1
g30672	g30672.t2
g30673	g30673.t1
g30674	g30674.t1
g31118	g31118.t1
g31119	g31119.t1
g31119	g31119.t2
g31120	g31120.t1
g31121	g31121.t1
g31122	g31122.t1
g31123	g31123.t1
g31124	g31124.t1
g31125	g31125.t1
g31126	g31126.t1
g31127	g31127.t1
g31128	g31128.t1
g31129	g31129.t1
g31130	g31130.t1
g31131	g31131.t1
g31132	g31132.t1
g31132	g31132.t2
g31133	g31133.t1
g11323	g11323.t1
g24476	g24476.t1
g24477	g24477.t1
g24478	g24478.t1
g24479	g24479.t1
g24480	g24480.t1
g24481	g24481.t1
g24482	g24482.t1
g24483	g24483.t1
g24484	g24484.t1
g24485	g24485.t1
g24486	g24486.t1
g24487	g24487.t1
g24488	g24488.t1
g24489	g24489.t1
g24490	g24490.t1
g24491	g24491.t1
g24492	g24492.t1
g24493	g24493.t1
g24494	g24494.t1
g24495	g24495.t1
g24495	g24495.t2
g24496	g24496.t1
g24497	g24497.t1
g24498	g24498.t1
g24499	g24499.t1
g24500	g24500.t1
g24501	g24501.t1
g24502	g24502.t1
g24503	g24503.t1
g24504	g24504.t1
g24505	g24505.t1
g24506	g24506.t1
g24507	g24507.t1
g24508	g24508.t1
g24508	g24508.t2
g24509	g24509.t1
g24509	g24509.t2
g24510	g24510.t1
g24511	g24511.t1
g24512	g24512.t1
g24513	g24513.t1
g24514	g24514.t1
g24515	g24515.t1
g24516	g24516.t1
g24517	g24517.t1
g24518	g24518.t1
g24519	g24519.t1
g24520	g24520.t1
g24521	g24521.t1
g24522	g24522.t1
g24523	g24523.t1
g24524	g24524.t1
g24525	g24525.t1
g24526	g24526.t1
g24527	g24527.t1
g24528	g24528.t1
g24529	g24529.t1
g24530	g24530.t1
g24531	g24531.t1
g24532	g24532.t1
g24533	g24533.t1
g28055	g28055.t1
g28056	g28056.t1
g28057	g28057.t1
g28058	g28058.t1
g28059	g28059.t1
g28060	g28060.t1
g28061	g28061.t1
g28062	g28062.t1
g28063	g28063.t1
g28064	g28064.t1
g28065	g28065.t1
g28066	g28066.t1
g28067	g28067.t1
g28068	g28068.t1
g28069	g28069.t1
g28070	g28070.t1
g28071	g28071.t1
g28072	g28072.t1
g28073	g28073.t1
g28074	g28074.t1
g28075	g28075.t1
g28076	g28076.t1
g826	g826.t1
g827	g827.t1
g828	g828.t1
g32428	g32428.t1
g32429	g32429.t1
g32430	g32430.t1
g32431	g32431.t1
g32432	g32432.t1
g32433	g32433.t1
g32434	g32434.t1
g32435	g32435.t1
g32436	g32436.t1
g32437	g32437.t1
g32438	g32438.t1
g32439	g32439.t1
g32440	g32440.t1
g32441	g32441.t1
g32442	g32442.t1
g32443	g32443.t1
g32444	g32444.t1
g32445	g32445.t1
g32446	g32446.t1
g32447	g32447.t1
g32448	g32448.t1
g32449	g32449.t1
g32450	g32450.t1
g32451	g32451.t1
g32452	g32452.t1
g32453	g32453.t1
g32454	g32454.t1
g32455	g32455.t1
g32456	g32456.t1
g18403	g18403.t1
g18404	g18404.t1
g18405	g18405.t1
g18406	g18406.t1
g18407	g18407.t1
g18408	g18408.t1
g18409	g18409.t1
g18410	g18410.t1
g18411	g18411.t1
g18412	g18412.t1
g18412	g18412.t2
g18413	g18413.t1
g18414	g18414.t1
g18415	g18415.t1
g18416	g18416.t1
g18417	g18417.t1
g18418	g18418.t1
g18419	g18419.t1
g18420	g18420.t1
g18420	g18420.t2
g18421	g18421.t1
g18422	g18422.t1
g18423	g18423.t1
g18424	g18424.t1
g18425	g18425.t1
g18426	g18426.t1
g18427	g18427.t1
g18428	g18428.t1
g18429	g18429.t1
g18429	g18429.t2
g18430	g18430.t1
g18431	g18431.t1
g18432	g18432.t1
g18433	g18433.t1
g18434	g18434.t1
g18435	g18435.t1
g18436	g18436.t1
g18437	g18437.t1
g18438	g18438.t1
g18439	g18439.t1
g18440	g18440.t1
g18441	g18441.t1
g18442	g18442.t1
g18442	g18442.t2
g18443	g18443.t1
g18444	g18444.t1
g18445	g18445.t1
g18446	g18446.t1
g18447	g18447.t1
g18448	g18448.t1
g18449	g18449.t1
g18450	g18450.t1
g18451	g18451.t1
g18452	g18452.t1
g18453	g18453.t1
g18454	g18454.t1
g18455	g18455.t1
g18456	g18456.t1
g18457	g18457.t1
g18458	g18458.t1
g18459	g18459.t1
g18460	g18460.t1
g18461	g18461.t1
g18462	g18462.t1
g18463	g18463.t1
g18464	g18464.t1
g18465	g18465.t1
g18466	g18466.t1
g18467	g18467.t1
g18468	g18468.t1
g18469	g18469.t1
g18470	g18470.t1
g18471	g18471.t1
g18472	g18472.t1
g18473	g18473.t1
g18474	g18474.t1
g18474	g18474.t2
g18475	g18475.t1
g18476	g18476.t1
g18477	g18477.t1
g18478	g18478.t1
g18479	g18479.t1
g18480	g18480.t1
g18481	g18481.t1
g18482	g18482.t1
g18483	g18483.t1
g18484	g18484.t1
g18485	g18485.t1
g18486	g18486.t1
g18487	g18487.t1
g18488	g18488.t1
g18489	g18489.t1
g18489	g18489.t2
g18490	g18490.t1
g18491	g18491.t1
g18492	g18492.t1
g18493	g18493.t1
g18494	g18494.t1
g18495	g18495.t1
g18495	g18495.t2
g29335	g29335.t1
g29336	g29336.t1
g29337	g29337.t1
g29338	g29338.t1
g29339	g29339.t1
g29340	g29340.t1
g29341	g29341.t1
g29342	g29342.t1
g29343	g29343.t1
g29344	g29344.t1
g29345	g29345.t1
g29346	g29346.t1
g29346	g29346.t2
g29346	g29346.t3
g217	g217.t1
g217	g217.t2
g218	g218.t1
g219	g219.t1
g220	g220.t1
g221	g221.t1
g222	g222.t1
g223	g223.t1
g224	g224.t1
g225	g225.t1
g226	g226.t1
g227	g227.t1
g227	g227.t2
g228	g228.t1
g229	g229.t1
g230	g230.t1
g231	g231.t1
g232	g232.t1
g24279	g24279.t1
g24280	g24280.t1
g24281	g24281.t1
g24282	g24282.t1
g24283	g24283.t1
g24284	g24284.t1
g24285	g24285.t1
g24286	g24286.t1
g1007	g1007.t1
g3849	g3849.t1
g3850	g3850.t1
g3851	g3851.t1
g8236	g8236.t1
g8155	g8155.t1
g8156	g8156.t1
g8157	g8157.t1
g8158	g8158.t1
g8159	g8159.t1
g8160	g8160.t1
g8161	g8161.t1
g8162	g8162.t1
g8163	g8163.t1
g8164	g8164.t1
g8165	g8165.t1
g8165	g8165.t2
g13532	g13532.t1
g13533	g13533.t1
g13534	g13534.t1
g13535	g13535.t1
g13536	g13536.t1
g13537	g13537.t1
g13538	g13538.t1
g13539	g13539.t1
g13540	g13540.t1
g13541	g13541.t1
g13542	g13542.t1
g13543	g13543.t1
g13544	g13544.t1
g13544	g13544.t2
g13545	g13545.t1
g13546	g13546.t1
g13546	g13546.t2
g13547	g13547.t1
g5685	g5685.t1
g17421	g17421.t1
g17422	g17422.t1
g17423	g17423.t1
g17424	g17424.t1
g17425	g17425.t1
g17425	g17425.t2
g17425	g17425.t3
g17426	g17426.t1
g17427	g17427.t1
g17427	g17427.t2
g17428	g17428.t1
g17429	g17429.t1
g17430	g17430.t1
g17431	g17431.t1
g17432	g17432.t1
g17433	g17433.t1
g17434	g17434.t1
g17435	g17435.t1
g17436	g17436.t1
g17437	g17437.t1
g17438	g17438.t1
g17439	g17439.t1
g17440	g17440.t1
g17441	g17441.t1
g17441	g17441.t2
g17442	g17442.t1
g17443	g17443.t1
g17444	g17444.t1
g17445	g17445.t1
g17446	g17446.t1
g17447	g17447.t1
g17448	g17448.t1
g17449	g17449.t1
g17450	g17450.t1
g17451	g17451.t1
g17452	g17452.t1
g17453	g17453.t1
g17454	g17454.t1
g25930	g25930.t1
g25826	g25826.t1
g25827	g25827.t1
g25828	g25828.t1
g25829	g25829.t1
g25830	g25830.t1
g25831	g25831.t1
g25832	g25832.t1
g25833	g25833.t1
g25834	g25834.t1
g25835	g25835.t1
g25836	g25836.t1
g8889	g8889.t1
g8890	g8890.t1
g8891	g8891.t1
g8892	g8892.t1
g8893	g8893.t1
g8894	g8894.t1
g8895	g8895.t1
g8896	g8896.t1
g8897	g8897.t1
g8898	g8898.t1
g8899	g8899.t1
g8900	g8900.t1
g8901	g8901.t1
g8902	g8902.t1
g8903	g8903.t1
g8904	g8904.t1
g8905	g8905.t1
g8906	g8906.t1
g8907	g8907.t1
g26195	g26195.t1
g26196	g26196.t1
g26197	g26197.t1
g27740	g27740.t1
g27741	g27741.t1
g27742	g27742.t1
g6706	g6706.t1
g6707	g6707.t1
g6708	g6708.t1
g6709	g6709.t1
g6710	g6710.t1
g8039	g8039.t1
g8040	g8040.t1
g8041	g8041.t1
g8042	g8042.t1
g26512	g26512.t1
g26513	g26513.t1
g26514	g26514.t1
g26515	g26515.t1
g26516	g26516.t1
g26517	g26517.t1
g26517	g26517.t2
g28100	g28100.t1
g28101	g28101.t1
g28102	g28102.t1
g28103	g28103.t1
g28104	g28104.t1
g28105	g28105.t1
g28106	g28106.t1
g28107	g28107.t1
g28108	g28108.t1
g28109	g28109.t1
g28110	g28110.t1
g28111	g28111.t1
g28112	g28112.t1
g28113	g28113.t1
g28114	g28114.t1
g28114	g28114.t2
g28115	g28115.t1
g28116	g28116.t1
g28117	g28117.t1
g28118	g28118.t1
g6478	g6478.t1
g6479	g6479.t1
g6480	g6480.t1
g6481	g6481.t1
g6482	g6482.t1
g6483	g6483.t1
g6484	g6484.t1
g6485	g6485.t1
g6486	g6486.t1
g6487	g6487.t1
g6488	g6488.t1
g6489	g6489.t1
g6490	g6490.t1
g6491	g6491.t1
g6492	g6492.t1
g6493	g6493.t1
g6494	g6494.t1
g6495	g6495.t1
g6496	g6496.t1
g6497	g6497.t1
g6498	g6498.t1
g6499	g6499.t1
g6500	g6500.t1
g6501	g6501.t1
g6502	g6502.t1
g6503	g6503.t1
g6504	g6504.t1
g6505	g6505.t1
g6506	g6506.t1
g6507	g6507.t1
g6508	g6508.t1
g6509	g6509.t1
g6510	g6510.t1
g6511	g6511.t1
g6512	g6512.t1
g6513	g6513.t1
g6514	g6514.t1
g6515	g6515.t1
g6516	g6516.t1
g6517	g6517.t1
g6518	g6518.t1
g6519	g6519.t1
g6520	g6520.t1
g6521	g6521.t1
g6522	g6522.t1
g6523	g6523.t1
g6524	g6524.t1
g6525	g6525.t1
g6526	g6526.t1
g6527	g6527.t1
g6528	g6528.t1
g6529	g6529.t1
g6530	g6530.t1
g6531	g6531.t1
g6532	g6532.t1
g6533	g6533.t1
g6533	g6533.t2
g6534	g6534.t1
g6535	g6535.t1
g6536	g6536.t1
g6537	g6537.t1
g6538	g6538.t1
g6539	g6539.t1
g6540	g6540.t1
g6541	g6541.t1
g6541	g6541.t2
g6542	g6542.t1
g6543	g6543.t1
g6544	g6544.t1
g6545	g6545.t1
g6546	g6546.t1
g6547	g6547.t1
g6548	g6548.t1
g6549	g6549.t1
g6550	g6550.t1
g6551	g6551.t1
g6552	g6552.t1
g6553	g6553.t1
g6554	g6554.t1
g6555	g6555.t1
g6556	g6556.t1
g6557	g6557.t1
g6558	g6558.t1
g6559	g6559.t1
g6560	g6560.t1
g6561	g6561.t1
g6562	g6562.t1
g6563	g6563.t1
g6564	g6564.t1
g6565	g6565.t1
g6566	g6566.t1
g6567	g6567.t1
g6568	g6568.t1
g6569	g6569.t1
g6570	g6570.t1
g18268	g18268.t1
g18269	g18269.t1
g234	g234.t1
g235	g235.t1
g236	g236.t1
g237	g237.t1
g238	g238.t1
g239	g239.t1
g240	g240.t1
g241	g241.t1
g242	g242.t1
g243	g243.t1
g244	g244.t1
g245	g245.t1
g246	g246.t1
g247	g247.t1
g248	g248.t1
g249	g249.t1
g250	g250.t1
g251	g251.t1
g252	g252.t1
g253	g253.t1
g254	g254.t1
g255	g255.t1
g256	g256.t1
g256	g256.t2
g257	g257.t1
g258	g258.t1
g259	g259.t1
g260	g260.t1
g261	g261.t1
g262	g262.t1
g263	g263.t1
g264	g264.t1
g265	g265.t1
g266	g266.t1
g266	g266.t2
g266	g266.t3
g267	g267.t1
g268	g268.t1
g269	g269.t1
g270	g270.t1
g271	g271.t1
g272	g272.t1
g273	g273.t1
g274	g274.t1
g275	g275.t1
g276	g276.t1
g277	g277.t1
g278	g278.t1
g1212	g1212.t1
g4283	g4283.t1
g4283	g4283.t2
g4284	g4284.t1
g4285	g4285.t1
g4286	g4286.t1
g4287	g4287.t1
g4288	g4288.t1
g4289	g4289.t1
g4290	g4290.t1
g4291	g4291.t1
g4292	g4292.t1
g4293	g4293.t1
g4293	g4293.t2
g25398	g25398.t1
g25399	g25399.t1
g25400	g25400.t1
g25401	g25401.t1
g25402	g25402.t1
g25403	g25403.t1
g25404	g25404.t1
g25405	g25405.t1
g25406	g25406.t1
g25407	g25407.t1
g25408	g25408.t1
g25409	g25409.t1
g25410	g25410.t1
g25411	g25411.t1
g25412	g25412.t1
g25412	g25412.t2
g25413	g25413.t1
g25414	g25414.t1
g25415	g25415.t1
g25415	g25415.t2
g25416	g25416.t1
g25417	g25417.t1
g25418	g25418.t1
g25419	g25419.t1
g25420	g25420.t1
g25421	g25421.t1
g25422	g25422.t1
g25423	g25423.t1
g25424	g25424.t1
g25425	g25425.t1
g25426	g25426.t1
g25427	g25427.t1
g25428	g25428.t1
g25429	g25429.t1
g25430	g25430.t1
g33682	g33682.t1
g25524	g25524.t1
g25525	g25525.t1
g25526	g25526.t1
g2559	g2559.t1
g2560	g2560.t1
g2561	g2561.t1
g2562	g2562.t1
g2563	g2563.t1
g2564	g2564.t1
g2564	g2564.t2
g2565	g2565.t1
g2566	g2566.t1
g2567	g2567.t1
g2568	g2568.t1
g2569	g2569.t1
g2570	g2570.t1
g2571	g2571.t1
g2571	g2571.t2
g2572	g2572.t1
g2572	g2572.t2
g2572	g2572.t3
g2572	g2572.t4
g2573	g2573.t1
g2574	g2574.t1
g2575	g2575.t1
g2576	g2576.t1
g2577	g2577.t1
g2578	g2578.t1
g2579	g2579.t1
g2580	g2580.t1
g1454	g1454.t1
g1455	g1455.t1
g1456	g1456.t1
g1457	g1457.t1
g1458	g1458.t1
g1458	g1458.t2
g1459	g1459.t1
g1460	g1460.t1
g1461	g1461.t1
g1462	g1462.t1
g1463	g1463.t1
g1464	g1464.t1
g1465	g1465.t1
g1466	g1466.t1
g1467	g1467.t1
g1468	g1468.t1
g1468	g1468.t2
g1468	g1468.t3
g1469	g1469.t1
g1470	g1470.t1
g1470	g1470.t2
g1471	g1471.t1
g1472	g1472.t1
g1473	g1473.t1
g1474	g1474.t1
g1475	g1475.t1
g16981	g16981.t1
g16982	g16982.t1
g16983	g16983.t1
g16984	g16984.t1
g16985	g16985.t1
g16986	g16986.t1
g16987	g16987.t1
g16988	g16988.t1
g16989	g16989.t1
g16990	g16990.t1
g16991	g16991.t1
g16992	g16992.t1
g16993	g16993.t1
g16994	g16994.t1
g16995	g16995.t1
g16996	g16996.t1
g16997	g16997.t1
g16998	g16998.t1
g16999	g16999.t1
g17000	g17000.t1
g17001	g17001.t1
g17002	g17002.t1
g17003	g17003.t1
g17004	g17004.t1
g17005	g17005.t1
g17006	g17006.t1
g17006	g17006.t2
g17006	g17006.t3
g17007	g17007.t1
g17008	g17008.t1
g17009	g17009.t1
g17010	g17010.t1
g17011	g17011.t1
g17012	g17012.t1
g17013	g17013.t1
g17014	g17014.t1
g17015	g17015.t1
g17016	g17016.t1
g17017	g17017.t1
g17018	g17018.t1
g17019	g17019.t1
g17020	g17020.t1
g17021	g17021.t1
g17022	g17022.t1
g17023	g17023.t1
g17024	g17024.t1
g17025	g17025.t1
g17026	g17026.t1
g21525	g21525.t1
g21526	g21526.t1
g21527	g21527.t1
g21528	g21528.t1
g21529	g21529.t1
g21530	g21530.t1
g21531	g21531.t1
g21532	g21532.t1
g21533	g21533.t1
g21534	g21534.t1
g21535	g21535.t1
g21536	g21536.t1
g31945	g31945.t1
g31946	g31946.t1
g31947	g31947.t1
g25211	g25211.t1
g31020	g31020.t1
g33255	g33255.t1
g33256	g33256.t1
g33256	g33256.t2
g33257	g33257.t1
g33258	g33258.t1
g33259	g33259.t1
g33260	g33260.t1
g33261	g33261.t1
g33262	g33262.t1
g33263	g33263.t1
g33264	g33264.t1
g33265	g33265.t1
g33266	g33266.t1
g33267	g33267.t1
g33268	g33268.t1
g33269	g33269.t1
g33270	g33270.t1
g33271	g33271.t1
g33272	g33272.t1
g33273	g33273.t1
g33274	g33274.t1
g33275	g33275.t1
g33275	g33275.t2
g33276	g33276.t1
g33277	g33277.t1
g33278	g33278.t1
g33279	g33279.t1
g33280	g33280.t1
g33281	g33281.t1
g33282	g33282.t1
g33283	g33283.t1
g33284	g33284.t1
g33285	g33285.t1
g33286	g33286.t1
g33287	g33287.t1
g33288	g33288.t1
g33289	g33289.t1
g33290	g33290.t1
g33291	g33291.t1
g33292	g33292.t1
g33293	g33293.t1
g33294	g33294.t1
g33295	g33295.t1
g33296	g33296.t1
g33297	g33297.t1
g33298	g33298.t1
g33299	g33299.t1
g33300	g33300.t1
g32027	g32027.t1
g32028	g32028.t1
g32029	g32029.t1
g32030	g32030.t1
g32031	g32031.t1
g32032	g32032.t1
g32032	g32032.t2
g16245	g16245.t1
g20027	g20027.t1
g33683	g33683.t1
g33684	g33684.t1
g33685	g33685.t1
g33686	g33686.t1
g21747	g21747.t1
g21748	g21748.t1
g21897	g21897.t1
g3391	g3391.t1
g3391	g3391.t2
g3392	g3392.t1
g3393	g3393.t1
g3394	g3394.t1
g3395	g3395.t1
g3396	g3396.t1
g3397	g3397.t1
g3398	g3398.t1
g3399	g3399.t1
g3400	g3400.t1
g3401	g3401.t1
g3402	g3402.t1
g3403	g3403.t1
g3404	g3404.t1
g3405	g3405.t1
g3406	g3406.t1
g3407	g3407.t1
g3408	g3408.t1
g3409	g3409.t1
g3410	g3410.t1
g3411	g3411.t1
g3412	g3412.t1
g3413	g3413.t1
g3414	g3414.t1
g3414	g3414.t2
g3414	g3414.t3
g3415	g3415.t1
g3416	g3416.t1
g3417	g3417.t1
g3418	g3418.t1
g3419	g3419.t1
g3420	g3420.t1
g3421	g3421.t1
g3422	g3422.t1
g3423	g3423.t1
g3424	g3424.t1
g3425	g3425.t1
g3426	g3426.t1
g3427	g3427.t1
g3428	g3428.t1
g3429	g3429.t1
g3430	g3430.t1
g3431	g3431.t1
g3432	g3432.t1
g3433	g3433.t1
g3434	g3434.t1
g3435	g3435.t1
g3436	g3436.t1
g3437	g3437.t1
g3438	g3438.t1
g3439	g3439.t1
g3440	g3440.t1
g3441	g3441.t1
g3442	g3442.t1
g3443	g3443.t1
g3444	g3444.t1
g3445	g3445.t1
g3446	g3446.t1
g3447	g3447.t1
g3448	g3448.t1
g3449	g3449.t1
g3449	g3449.t2
g3450	g3450.t1
g14014	g14014.t1
g14015	g14015.t1
g14016	g14016.t1
g14017	g14017.t1
g14018	g14018.t1
g14019	g14019.t1
g14020	g14020.t1
g14021	g14021.t1
g14022	g14022.t1
g14023	g14023.t1
g14024	g14024.t1
g14025	g14025.t1
g14026	g14026.t1
g14027	g14027.t1
g14028	g14028.t1
g14029	g14029.t1
g14030	g14030.t1
g14031	g14031.t1
g14032	g14032.t1
g14033	g14033.t1
g14034	g14034.t1
g27501	g27501.t1
g27502	g27502.t1
g27503	g27503.t1
g27504	g27504.t1
g27505	g27505.t1
g27506	g27506.t1
g27507	g27507.t1
g27508	g27508.t1
g27508	g27508.t2
g27509	g27509.t1
g9460	g9460.t1
g9461	g9461.t1
g9462	g9462.t1
g7606	g7606.t1
g7607	g7607.t1
g7608	g7608.t1
g7609	g7609.t1
g7610	g7610.t1
g7611	g7611.t1
g7612	g7612.t1
g7613	g7613.t1
g7614	g7614.t1
g7615	g7615.t1
g7616	g7616.t1
g7617	g7617.t1
g7618	g7618.t1
g7619	g7619.t1
g7620	g7620.t1
g7621	g7621.t1
g7622	g7622.t1
g7623	g7623.t1
g7624	g7624.t1
g7625	g7625.t1
g7626	g7626.t1
