"interstitial Stem Cells 1","interstitial Stem Cells 2","early germ cells","female germ cells","male germ cells","early Nematoblasts","desmo-like nematoblasts","steno-like nematoblasts","late nematoblasts","early nematocytes","desmo-like nematocytes","iso/steno-like nematocytes","early neurogenesis/gland","mid-late neurogenesis","ec1/5 neurons","ec2/3/4 neurons","en1 neurons","en2/3 neurons","gran muc gland cells","spum muc gland cells","zymogen gland cells","Endo Stem Cells 1","ecto oral-like","ecto basal disk","Ecto Stem Cells","endo Stem Cells 2","endo Foot/Tentacle base","endo head","endo tentacle"
0.0034111573846454,0,0.003689406150685,0.00271822423748998,0.00412587607476158,0.00468101694184751,0.276638290086617,0.00545713543927326,0.732805326126535,0.26590949095829,0.329638450090567,0.324985796476186,0.00523788801430689,0.00243851250856621,0.00648800691850653,0.00717746404999792,0.00781744940481141,0.00856618283112654,0.00727644699791508,0.00591123223396237,0.00480297892172195,0.00304680079367009,0.00929359348236798,0.0045402653748468,0.00651717341903685,0.00421170618608136,0.00485807751669208,0.00185333470737953,0.011332106494168
0.00716343050775534,0,0.0124517457585619,0.0190275696624299,0,0.00335258612120893,0.00254210457418073,0.000703702721380655,0.00476717455680843,0.0021294844256834,0.0022466508970718,0,0.0184809494048051,0.00243851250856621,0,0.00177730046297422,0,0.0107519785621679,0.282247909926955,0.107534812001813,0.0516805184467917,0.0212485720193028,0.00432536425799764,0.0060536871664624,0.00350074333616134,0.0124354862944197,0.00852710779553031,0.0654965705639328,0.00566605324708402
0.371879029871658,0.127982819230575,0.0106854079764039,0.00135911211874499,0.00412587607476158,0.528854476989279,0.0377964450930613,0.0168359556673093,0.045694741649406,0.0103864405050754,0.00957491048491661,0.0208344124328844,0.461370780725265,0.344507624351675,0.0215813320250139,0.0333345170526499,0.132858423741798,0.034124256927905,0.00566793705843029,0.00705800915324014,0.0034399363799501,0.00242885008529777,0.180935182970628,0.0060536871664624,0.240571844942348,0.00421170618608136,0.00271025290541523,0.00432444765055224,0.0135417256119237
0.00034111573846454,0.0784723063334364,0.000461175768835626,0,0,0.00125721979545335,0.000847368191393576,0.00140740544276131,0,0.00425896885136679,0,0.00201496273418589,0.00174596267143563,0.0182430074016353,0.0111662300757599,0.134678499836926,0,0,0.00304457033920913,0,0.000859984094987525,0.000190425049604381,0.00464679674118399,0.00908053074969361,0.00163368022354196,0,0.00310660198469985,0.00159693357328704,0
0.0967163150781555,0,0.16808718390538,0.377837263388312,0.0278698287328823,0.15494062930034,0.0240142874413096,0.00422221632828393,0.0106497964536668,0.0133006033082795,0.0217439136599426,0.00722356584240698,0.075373077581194,0.0500482536093339,0,0.00689138257395406,0.00260581646827047,0.00186832124140147,0.0111634245771001,0.0177336967018871,0.0151227880615723,0.0396264507118093,0.0357570428395686,0.0287550140406964,0.0465842778023285,0.0222333566601694,0.0855655384693111,0.0396427830583716,0.00566605324708402
0.0200104557554645,0.0784723063334364,0.0893294005482857,0.217151374286616,0,0.0071954565327542,0.00423684095696788,0.00363809029284884,0.00437146331547173,0.0467894177832211,0.130889910809811,0.0164620944189998,0.320381296430629,0.476904943761493,0.321706204924346,0.23516377161666,0.282910249267418,0.0193181613932944,0.00507428389868188,0.00693506235192868,0.00222302663675937,0.00323722584327447,0.0117485930101179,0.0217022414828646,0.0063409955928535,0.00352447718928786,0.0110712814860918,0.00494222588634542,0
0.00443450460003902,0,0.0018447030753425,0.00543644847497996,0,0.00251443959090669,0.00535700077588494,0.00486039770840817,0.00890493905963174,0.0105673668271282,0.0059107806909942,0.00604488820255766,0.0202269120762407,0.153542869377821,1.02218316015911,0.278586336333779,0.209359389258902,0.235015230569002,0.281601344546685,0.010375393109762,0.101982581795982,0.00571275148813142,0.0208523551664576,0.0220732000784878,0.0036372635745816,0.00303688045631874,0.00338781613176904,0.0117377864800704,0.0173190944433131
0.150562417220357,0,0.190398535470585,0.518598813196809,0.0206293803738079,0.126964758336554,0.0440797120079407,0.077487723786284,0.0381560361152354,0.0479342152973516,0.0319071310414886,0.064518200032839,0.145080309876556,0.0650927003663123,0.0324400345925326,0.0434944190765085,0.0632292571564377,0.0402851955334202,0.0743531394598093,0.0808183927120645,0.0499605502568166,0.0853586795747075,0.0580267290959295,0.0860374613310892,0.0872767783148274,0.0638628217880138,0.0540877752546916,0.109569783045616,0.103272697255756
0.451136843008512,1.53051673258128,0.452530460980398,0.758107600767611,0.833812077475065,0.687091546629863,0.96314168877148,0.664393749340809,0.961195494304336,2.17509188841079,2.92480432403007,3.04461037691972,0.93297099623657,1.14592998043716,1.59825437536234,1.87420941090316,1.73386148946823,1.9273688432886,1.41837079525,1.42292585598197,1.22835770728437,2.5305554560097,2.37067142402632,1.50574081445633,2.23334540554096,2.403251747217,2.39756860091855,2.54999476479354,2.77838599937472
0.0546431510623159,0,0.00165329783751697,0.00135911211874499,0,0.224424652865984,0.0101684182967229,0.00422221632828393,0.000953434911361685,0.0010647422128417,0,0.0031936403740352,0.00174596267143563,0.000609628127141553,0.00180978376125312,0.00140847729316424,0.00260581646827047,0.00186832124140147,0.00101485677973638,0,0.000859984094987525,0.000761700198417522,0.000774466123530665,0,0.000700148667232268,0.00234965145952524,0,0.000617778235793178,0.00299349397457251
0.0127951746002397,0,0.018333990808784,0.0173353221774194,0.0601757478330202,0.0247479926303431,0.0839229682181903,0.0117904599316992,1.4023950346712,0.13399923343291,0.0800829330029998,0.0604424944570017,0.00872981335717815,0.00609628127141553,0.0244497714210142,0.0200875052741094,0.00934175432251128,0.0311630378209829,0.0168313616355304,0.011932444129363,0.0115171799786141,0.0117920354927411,0.0140719913807099,0.0307827722325582,0.0128581690118904,0.0182212827379124,0.0216831263844556,0.00937164950450585,0.0198157994347958
0.0261505390478262,0,0.00230587884417813,0,0.00412587607476158,0.00251443959090669,0.00254210457418073,0.0063333244924259,0.00190686982272337,0.0076341218119447,0,0.0031936403740352,0.0421997868239171,0.0842124062794119,0.0580845347583175,0.207852796769179,0.218884565251223,0.120210550244014,0.0326478664913245,0.0154401428633315,0.0792000094863925,0.00133297534723066,0.00697019511177599,0.0030268435832312,0.00140029733446454,0,0.00175147553199223,0.00283249004487339,0.00377736883138935
0.00238781016925178,0,0.00322823038184938,0.00271822423748998,0.0065393588611197,0.00293351285605781,0.0109520749952815,0.00545713543927326,0.0139403016141671,0.0103864405050754,0.010163217381546,0.0115958838562915,0.0589347735572865,0.00340475022947044,0.00467822315725341,0.00637155551227692,0.00673593785424081,0.00186832124140147,0.811497655636253,0.508343453013641,1.34057519383135,0.00593553451456447,0.000774466123530665,0.0015134217916156,0.002743389606035,0.012147521825275,0.00271025290541523,0.00653915945963246,0.00377736883138935
0.0208983405926823,0.520344350897757,0.0339792922977389,0.183866412704205,0.0147911110106429,0.508705199422527,0.929371853869867,0.947088486101528,0.30088421039399,0.0317021004813845,0.0653383176692737,0.0255130110155416,0.281305217039815,0.273424166336855,0.0626892047120026,0.111482324337393,0.198693497366506,0.235665227698495,0.494832618587797,0.569993604012054,0.641493022806704,0.138785920593849,0.357799367722178,0.57034108561225,0.332241183293823,0.103590034686561,0.28349502882343,0.261555413043356,0.291193709560727
0.0461665528774141,0,0.0306726966227049,0.107036722014589,0,0.0674871814612502,0.213735989841585,0.154086646823985,0.284885357992702,0.0103864405050754,0.0129981751752472,0.0031936403740352,0.0219728747476763,0.0132623913241191,0.00723913504501248,0.0082998598671183,0.00673593785424081,0.01371319766909,0.00608914067841826,0.0116995176666133,0.0151227880615723,0.0372912617767782,0.0399508059404082,0.0311537308281814,0.0432948072426125,0.0198837052006442,0.0312830433444906,0.0325908213305541,0.0162142848844352
1.14705560120284,0.206455125564012,1.22316325869384,0.791536304612864,0.647452684821085,1.5598596565057,0.789459712278256,0.491204036926419,0.146545649829422,0.244031526945586,0.346928291782855,0.263436674777089,0.981171471921381,0.782349945457474,0.125735739005191,0.183924532550552,0.139194026900409,0.168154995356212,0.193132715895607,0.150691864590518,0.125838731331521,0.16940952931852,0.152469767726022,0.133440749865309,0.229520722132643,0.264873534558493,0.175787748704179,0.201037194652574,0.0923267710336011
0.0461409052390583,0.127982819230575,0.00553410922602751,0.00407733635623497,0,0.0334628430728643,0.0666872411487526,0.0225851541243001,0.384361162136739,1.12192407513282,0.633934437640218,0.528930591982297,0.123700800547804,0.479745163303122,0.551356795350681,0.383918971799126,0.368633853707536,0.217897296891046,0.00507428389868188,0.00995215186956559,0.00859984094987525,0.00501576724337125,0.0272379154807313,0.0123645425330479,0.00754756762600371,0.00421170618608136,0.00892345687481493,0.00575888429265037,0.0075547376627787
1.87823004499222,1.18311030415341,2.30873805344471,1.91415344363349,1.64634445651376,2.36800334243568,1.8553757441879,1.56345622389217,0.923984843430136,1.04110882702972,1.18110887848896,1.18063896138558,1.95014335034253,1.89051788581748,1.17039025064559,1.20864905190686,1.17318982410626,1.19488492344049,1.17695932531299,1.05420550352456,1.03099513996739,1.33457420358831,1.00834893075533,0.939730056827808,1.33688361598245,1.45621282732016,1.23847815153174,1.26628728189152,0.84998820296792
0.282623749686711,0,0.397483905338759,1.89069414670778,0.0705307684764074,0.135496156282449,0.0263486914815106,0.0182433611100706,0.0621539213279659,0.0497819023802182,0.195279305629235,0.0795746122930479,0.177101003381321,0.0336908927009417,0.00829779067975965,0.039887775333938,0.0149961806261815,0.0393782622810719,0.0719801791098051,0.032479948431567,0.163124325428306,0.119498852999542,0.0416769505116893,0.0279859734433398,0.065607264580889,0.0772524464297302,0.0496292978798154,0.0548318436242598,0.0514604943468494
0.00576720647066019,0,0.112751955417555,1.90014372048696,0.0130787177222394,0.00942573431637811,0.00593157733975503,0.00463385603194704,0.0110455076950035,0.0401000849513747,0.195344567988788,0.0744846777735484,0.00276728536188441,0.00096623772090423,0.00180978376125312,0.0109498842538892,0.00521163293654094,0.0410391413630768,0.0228974446902765,0.0125330330071329,0.0297229787719332,0.0114224002271917,0.00851912735883732,0.015134217916156,0.00832284880209598,0.0333293329054135,0.0128737013007223,0.00700551252894132,0.0346043400582922
