"interstitial Stem Cells 1","interstitial Stem Cells 2","early germ cells","female germ cells","male germ cells","early Nematoblasts","desmo-like nematoblasts","steno-like nematoblasts","late nematoblasts","early nematocytes","desmo-like nematocytes","iso/steno-like nematocytes","early neurogenesis/gland","mid-late neurogenesis","ec1/5 neurons","ec2/3/4 neurons","en1 neurons","en2/3 neurons","gran muc gland cells","spum muc gland cells","zymogen gland cells","Endo Stem Cells 1","ecto oral-like","ecto basal disk","Ecto Stem Cells","endo Stem Cells 2","endo Foot/Tentacle base","endo head","endo tentacle"
0.0304172648156946,0,0.0270179651234764,0.119064354608239,0.0278698287328823,0.0246226025491181,0.0146932373359802,0.0191195501632233,0.00858091420225517,0.0586634262345532,0.0382996419396664,0.0823137526571498,0.0174596267143563,0.0226598317646212,0.00573687879200057,0.0286719998052462,0.0171592037273227,0.020869008145056,0.0168313616355304,0.00935156299179569,0.0297425176763602,0.0494675601489475,0.0400824070975662,0.0508282141191842,0.0547130213322752,0.0126351185582441,0.0457421409623514,0.0353183354078193,0.0248738321060918
0.0022462343461948,0,0.014644584658099,0.110780923004558,0.0222480334421629,0.00335258612120893,0.0129985009531931,0.00756824360341523,0.0108118088823551,0.00859972651151824,0.0109923893817672,0.015968201870176,0.0080051733761913,0.00630346339218313,0.00648800691850653,0.00866868303692828,0.0186835086450226,0,0.0364585395300425,0.0162866253437244,0.0465852739279075,0.579150275939867,0.00154893224706133,0.00845240395394736,0.00400716670207928,0.180535374263047,0.166849777224141,0.957593698591221,0.217229644343821
0.00707981877704894,0.0495105128971389,0.00911047543207153,0,0.023042863160166,0.00628609897726673,0.0133501905283175,0.00756824360341523,0.0106497964536668,0.358749333266381,0.671023824025905,1.5284496047464,0.0226975147286632,0.157977261119665,0.730190352663394,0.652112052086647,0.459157819331856,0.432426152084221,0.0139592408360818,0.0147166071842502,0.0118289844802033,0.0104267021686818,0.0312418472555425,0.0338096158157894,0.00694428160942861,0.0135219798188619,0.0225898563341065,0.0115863613135861,0.0105482316373512
0.139403412428534,0.604737204360177,0.241461606350639,0.0832125210210657,0.458007191706,0.526828217135791,3.60586318114693,3.40755103410341,3.99382491934521,1.1797888407336,0.811490914580722,0.492736382026434,0.0679612696239266,0.106115000393507,0.31162054119461,0.265369017331819,0.258409445176951,0.213687108705462,0.192505990974164,0.175616294417869,0.124078285192022,0.0911786931124476,0.0993671730124676,0.170658774428642,0.152010772620496,0.281340725804565,0.166465086074753,0.100340498553193,0.214585371090435
0.295800973076857,2.11546014257699,0.443689783832967,1.04522414824215,0.427952758327182,0.372527118325809,0.406133660415618,0.306528344689653,0.516296986360833,1.42441940015403,2.6422680584334,2.80496520322172,0.64034309755273,0.898998084329517,2.09697507810953,1.9061207567027,1.59167892302907,1.26266968407104,0.956796122867369,1.27703545303785,0.561109781491757,0.633205021949808,2.6317801675352,2.70293485211864,2.29911119143991,0.646016840742742,0.918535270941599,1.03337930608716,1.28147187693938
1.55250588339381,0.908015380099413,1.12175194415895,1.16978325677693,0.545330166049576,1.47195393135099,0.845501273628002,0.919666330789574,0.565539576728726,0.71244580472992,0.695010218030687,0.724677657919966,1.45928002323966,1.00887235585621,0.808132569254444,0.75043264053397,0.840768669264277,0.780572390625644,0.711030715148259,0.767774928297244,0.602679523683903,0.953683901621985,0.783121597896563,0.591147896001691,0.942681742263869,0.978820784442399,0.845867611114583,0.889252413195765,0.741595448861596
0.738448233082346,0.156944612666873,0.489298953039319,0.645675339370122,0.034409187594002,0.499537882375896,0.161131591139336,0.355418081285641,0.0702503505321614,0.0666961827553844,0.0687293771306306,0.0878253557719931,0.527854322007825,0.13378739991961,0.038620514002798,0.0485550115588409,0.0627864637893085,0.097790695347196,0.259806815016757,0.231021765444502,0.261168112819563,0.263502381550091,0.164291731724427,0.124758301117349,0.31543353017319,0.206128136339608,0.155279154952354,0.254738661513992,0.0343172541845651
0.00034111573846454,0.0784723063334364,0.00349800091285947,0,0.0147911110106429,0.00377165938636004,0.166430605297575,0.0231692801597352,1.20351686819914,0.0679418512902789,0.0148973842792814,0.138242097227681,0,0.00218549397518734,0.00888041091817795,0.00459425504930271,0.00521163293654094,0.00186832124140147,0,0.00144707135816273,0.00171996818997505,0.00163479191005157,0.00309786449412266,0.0045402653748468,0.00867482448362773,0.00234965145952524,0.00553564074304589,0.00247111294317271,0.0105482316373512
0.248373936608292,0.0495105128971389,0.528898004964581,0.751920589223802,1.3373791636845,0.377602690879075,0.171543528295646,0.0935004000462671,0.0456215029774406,0.0310411017899786,0.0352238190423734,0.0439900681687274,0.27629858716727,0.191290685364384,0.0114737575840011,0.0285008057121378,0.0191263020121518,0.0182252635277737,0.0474511668563716,0.0436721794762921,0.0335393797045135,0.106727936119765,0.075840710845939,0.032667152619797,0.127899468897637,0.0790472240696075,0.0915994168569182,0.127449974449447,0.0222012728335802
0.00136446295385816,0,0.0729192289486007,0.0135911211874499,0.31502419019451,0.000838146530302231,0,0.00252274786780508,0.00476717455680843,0.0198890651193618,0.0359631766582698,0.0557407325904805,0.00698385068574252,0.00243851250856621,0.0273182108170145,0.014437669793762,0.014310761239738,0.0742779425848577,0.113168103459009,0.0476315860069727,0.0292394592295759,0.0869062942271386,0.00942519463952595,0.00756710895807801,0.0163764598231827,0.018021650474088,0.0681537748557991,0.0610671469457723,0.0210964632747024
0.000881771392336641,0,0.00395917668169509,0,0,0.00125721979545335,0.127065680972647,0,0.491550172949014,0.0165939674600727,0.0044933017941436,0.00520860310822109,0,0.000609628127141553,0,0.00177730046297422,0,0.00186832124140147,0.00363822349895754,0.000723535679081363,0.00257995228496258,0.000761700198417522,0.00154893224706133,0,0.00233382889077423,0,0.00271025290541523,0.00185333470737953,0
0.00648119903082626,0,0.00737881230137001,0.0190275696624299,0.00825175214952316,0.00712424550756897,0.0021904149990563,0.00281481088552262,0.269342852909856,0.0336298428655399,0.0014174788968506,0.00402992546837177,0,0.00243851250856621,0.00467822315725341,0.000888650231487109,0.00934175432251128,0,0.00304457033920913,0.00217060703724409,0.00601988866491268,0.00209467554564819,0.000774466123530665,0.00542556037071616,0.00373412622523876,0.00117482572976262,0.00135512645270762,0.00406804651645975,0.00188868441569467
0.00435089286933262,0,0.117851705794326,0.00815467271246994,2.05156602041306,0.0138691197055596,0.0185783887178237,0.0187745774996793,0.0191590242719619,0.0232451358679604,0.0429575970582695,0.0554311714595572,0.0114970987190626,0.0159080859534529,0.0277618114352792,0.0407442798762557,0.0475943583468149,0.0233722783657372,0.0187847706545361,0.0196595881254224,0.0108228675866346,1.15689072005927,0.0109741268865873,0.021046991281008,0.00515653367233541,0.506888886313711,1.12173632569075,1.3417347728326,1.9700415960644
0.0162319796232409,0,0.000922351537671251,0.00135911211874499,0,0.0199415856072706,0.0179387210604098,0.00885607236023097,0.173313199291957,0.00425896885136679,0.00508160869077301,0.0300729410094772,0,0.000609628127141553,0,0,0,0,0,0,0,0.000761700198417522,0.000774466123530665,0,0.00116691444538711,0,0.00677563226353808,0.00123555647158636,0.0275463913786033
0.01691421110017,0,0.018447030753425,0.0594677978585141,0.0247552564485695,0.0132364133648528,0.0115114651043856,0.0112592435420905,0.0066740443795318,0.00425896885136679,0.0036641297939224,0.0104172062164422,0.013967701371485,0.00975405003426484,0.0143421969800014,0.0140005844258509,0.0160776921767521,0.0182252635277737,0.0143804444560697,0.0157404373022165,0.0128997614248129,0.0261205897726288,0.0524738650740569,0.0190463564952566,0.0371871945388364,0.00891100910513183,0.0189717703379066,0.021004460016968,0.0154304100276184
0.192738088672304,0,0.27803304796716,0.236640838206522,0.166059781464005,0.177411675683521,0.0581332816865071,0.0548496600161574,0.0172350670764757,0.0444599248235055,0.00957491048491661,0.019468122812984,0.175782997981411,0.109492955123216,0.0129760138370131,0.0159288887806923,0.0108660592402111,0.0289772420899416,0.0471244559466876,0.0444501159916355,0.0367685232348415,0.0794290088904926,0.0597654926690192,0.0311537308281814,0.0839873077551113,0.0488780517702445,0.0670920057759657,0.0983437930285794,0.0229851476903971
0.112008559216709,0.0784723063334364,0.135483153764449,0.521856313816453,0.00825175214952316,0.0876958969066581,0.0464778275409767,0.0484496684836124,0.0359251414351355,0.0469512618932946,0.0364004328356322,0.0424593298526398,0.100706603109679,0.0385111556062557,0.0223324601515199,0.0290408229750561,0.0321553843535042,0.0144886210449708,0.0546496570248302,0.034197669683185,0.0458714226315011,0.0639143943040166,0.0839789146439153,0.0597949544733778,0.086030548693914,0.0426662986686486,0.0564691207929306,0.0616849251815655,0.0154304100276184
0.056857068954516,0.0784723063334364,0.00349800091285947,0.0176684575436849,0.00412587607476158,0.0641976134792662,0.27451225356442,0.146851909887547,0.976133852066869,0.039136213759297,0.0157265562795026,0.0136108465904774,0.0104757760286138,0.00218549397518734,0.00754666255325369,0.00281695458632849,0.00260581646827047,0.00560496372420441,0.00304457033920913,0.00404091963560323,0.00394299482673442,0.00361807594248323,0.00309786449412266,0.0045402653748468,0.00326736044708392,0.00656135764560659,0.00418051429033827,0.00308889117896589,0.00188868441569467
0.288510805685403,0.255965638461151,0.525543026245326,0.67413931173909,0.521054523760712,0.655911003220184,0.303755330070467,0.115107154388731,0.0310691931216041,0.025997454561091,0.0546956778788668,0.041326432320256,0.258308176998718,0.214418718383881,0.0245858445310377,0.0306003041600875,0.0358427123723453,0.0327138845727445,0.0955125227533391,0.0870560922842356,0.0955565199876547,0.066623251347113,0.122965423134765,0.0790984791687574,0.147393404121019,0.052314196754212,0.0819994998968832,0.114779481830759,0.0270834512238474
0.0102334721539362,0,0.0167590582644516,0.0518772076410477,0.017204593797001,0.0225272362233625,0.217810896101225,0.0913226248420059,0.085432070441983,0.0316012294606205,0.0250606016608274,0.0147895242303267,0.00872981335717815,0.0151948667659275,0.0277618114352792,0.0393372493951169,0.0104232658730819,0.0141711465553309,0.0172525652555184,0.0136927770662839,0.0340424381512978,0.0194557130364755,0.0368529414462856,0.0259853386575883,0.0250116267190473,0.00421170618608136,0.0197644684964759,0.0185333470737953,0.0429768014062216
0.00258735008465934,0,0.00461175768835626,0.00271822423748998,0,0.00569309459213268,0.0021904149990563,0.00211110816414197,0.00341802840411004,0.176755874869201,0.787770693851541,0.577577759265211,0.00349192534287126,0.000609628127141553,0.00648800691850653,0.00791511038961787,0.00521163293654094,0.00373664248280294,0.00710399745815464,0.00591123223396237,0.000859984094987525,0.00171382544643943,0.0168484233916463,0.0045402653748468,0.00396750911431619,0.00186205472655612,0.00310660198469985,0,0.011653041196229
0.517312459770931,0.0784723063334364,0.842584308310311,1.50752997925043,0.545283091844342,0.559904470118476,0.157487199415662,0.154124713989011,0.0548333795216862,0.0958684305947032,0.209742992276103,0.106065740275512,0.469683856836987,0.220220062343739,0.0613995212827126,0.0604151830574837,0.0399728337583156,0.080866388010256,0.148117582626839,0.140928610889908,0.131318926328928,0.157116503664499,0.103400058809857,0.101658892241381,0.139017609891569,0.161150858433116,0.121426548324558,0.143092304709637,0.0843858530988096
0.0177959824925067,0,0.0211010454217978,0.0231049060186648,0.0213304698717626,0.00820753418303937,0.00762631372254218,0.00351851360690328,0.00683605680822008,0.00594654533165575,0.00732825958784481,0.0104172062164422,0.177232277943384,0.164981032928258,0.2515306104292,0.190346760609951,0.00934175432251128,0.119151136259891,0.00566793705843029,0.00434121407448817,0.00394299482673442,0.00734754339818299,0.0346611442328516,0.0380927129905131,0.0290805611215218,0.00607376091263748,0.0110712814860918,0.00937164950450585,0.00944342207847337
0.00136446295385816,0,0.003689406150685,0.073058919045964,0,0.00125721979545335,0.0033894727655743,0.000703702721380655,0.00190686982272337,0.202368927559215,0.0044933017941436,0,0.00349192534287126,0,0,0,0,0,0,0,0.00171996818997505,0.00114255029762628,0.002323398370592,0.00239871678748496,0,0,0.00135512645270762,0.000617778235793178,0
0.119069399171041,0,0.0144531794202735,0.00679556059372495,0.0206293803738079,0.0872795167191064,0.294685971485213,0.0110867572103185,0.903815392747679,1.12970324604937,1.2068674409214,0.746537390255328,0.00523788801430689,0.00462400648375355,0.0150933251065074,0.0111168144534468,0.0145533872590522,0.0512231387087604,0.00769765061790305,0.010375393109762,0.0146508383462422,0.00658584319976547,0.0145250250210543,0.00845240395394736,0.00861761942073366,0.00979787036574971,0.00660955304868432,0.00283249004487339,0.0132207909098627
0.00361069730005296,0.127982819230575,0.0125301110517464,0.0135911211874499,0.00412587607476158,0.0035977282663771,0.0021904149990563,0.00293438757146819,0.00437146331547173,0.0266202888285383,0.0374382647104715,1.48143817679512,0.0491836375096596,0.0805754963790228,0.303400037232465,0.406249279569764,0.0493145880808269,0.0614836845032895,0.0229205023139487,0.1571904799428,0.0096059578434439,0.0023964921084691,0.0333754143001062,0.151374230573696,0.00671089872035118,0.00538653191584398,0.00406537935812285,0.0108636071101847,0.0143256004687405
1.37625972111456,0.816520105423551,0.898849014253036,1.11301539829202,0.390016280434419,1.25552455852699,0.867708769964577,0.957208121505106,0.512403001453268,0.480072188247672,0.608050741416603,0.558609857149378,1.24422740720794,0.810134837449164,0.52878266171539,0.508250736837806,0.488918973874096,0.494531495449797,0.551087480974133,0.516209177130745,0.472296403243727,0.724472011657477,0.656539526385775,0.699778731380608,0.908604116527905,0.807618718212104,0.650375098166922,0.667367884180702,0.450325400181041
0.176840555971889,0,0.228676723030332,0.498831450924298,0.706176302453321,0.228414624633882,0.166588121733663,0.130971422008939,0.107114944081906,0.116705751709155,0.101467987970663,0.164212888815307,0.198052555438549,0.131509240583246,0.123550170691931,0.124901683947279,0.0977478319588982,0.0994850583105986,0.0904980075142769,0.0876990542277312,0.0821875350554395,0.118154042756355,0.137994535343375,0.090577726705936,0.104701559790943,0.0552397771520268,0.122832619059904,0.13980553916531,0.150205796742733
0.019134797808009,0.156944612666873,0.0206051950015057,0.00815467271246994,0.0165035042990463,0.0355897184682324,0.732442393504013,0.370359453162392,1.79058422842918,0.0427549996387331,0.0352238190423734,0.0136108465904774,0.00698385068574252,0.00899499443412822,0.0298791227047736,0.013700023454142,0.0108660592402111,0.0096590806966472,0.0151997940723734,0.018033991140772,0.0220841335690126,0.0050948007797591,0.00987822827987027,0.0184182296995103,0.0146421142531523,0.0112606605646571,0.00931980595409955,0.00679556059372495,0.011653041196229
0.0882140692548978,0,0.0553064176088186,0.113832282608314,0,0.0480591963279681,0.00642725595602418,0.0188274871455057,0.00476717455680843,0.00594654533165575,0.0059107806909942,0.00958092112210561,0.0631513388811446,0.0196116911289135,0.00754666255325369,0.0135490195622748,0.00260581646827047,0.00186832124140147,0.00871250739763942,0.0105527407473355,0.0111797932348378,0.0280105226859421,0.01161699185296,0.0060536871664624,0.0267421695932464,0.00842341237216271,0.0153027400590684,0.017297790602209,0.00566605324708402
0.0229706826618253,0.0495105128971389,0.00515129875037643,0.00215414174248649,0.00412587607476158,0.195638630861531,0.708165976858259,0.897732537544467,1.31597691450483,0.0143844277331005,0.018320648969612,0.0104172062164422,0.00349192534287126,0.00304814063570776,0.0150933251065074,0.0123742878547439,0.00826024277194068,0.00779075945524573,0.00405942711894551,0.00905126855291075,0.0096059578434439,0.00353904240609538,0.00355089813446698,0.00908053074969361,0.00834457894389314,0.00773618337536921,0.0052544265959767,0.00468582475225292,0.00188868441569467
0.00497516025391112,0,0.00488152821936635,0.00543644847497996,0,0.0967195899270306,0.246347595826248,0.326567354795541,0.587594993373386,0.0469253373612701,0.0022466508970718,0.0208344124328844,0,0.00157586584804578,0.00180978376125312,0.00266595069446133,0,0.00296121910692213,0.00363822349895754,0.00289414271632545,0.00257995228496258,0.00114255029762628,0.00387233061765333,0.0015134217916156,0.00494069825838897,0,0.00135512645270762,0.00185333470737953,0.00377736883138935
0.00938401721559433,0,0.271923784097163,0.00271822423748998,1.00884256837648,0.00761452979790532,0.00938614119887312,0.00211110816414197,0.0201686104825261,0.0169558201041784,0.0281945011931341,0.0168044869645126,0.00698385068574252,0.00182888438142466,0.00361956752250624,0.0159971509787934,0.00521163293654094,0.0123028253139295,1.7942957305307,0.0211825835841507,0.420357316498889,0.0034923668465362,0.002323398370592,0.00693898216233176,0.00116691444538711,0.00842341237216271,0.00271025290541523,0.0194549814477085,0.0105482316373512
0.0017055786923227,0,0.0159497466714214,0.00543644847497996,0.00412587607476158,0.00628609897726673,0.329756956710447,0.163979928572574,0.228791920514593,0.00488180311881405,0.0044933017941436,0.0115958838562915,0.00174596267143563,0.00182888438142466,0.00467822315725341,0.00585172845059979,0,0.00296121910692213,0.00202971355947275,0.00144707135816273,0.00171996818997505,0.003348617356491,0.00309786449412266,0,0.0036372635745816,0.00372410945311224,0.00271025290541523,0.00247111294317271,0
0.00156400286926572,0,0.0018447030753425,0.00623147809872146,0.00412587607476158,0.00251443959090669,0.00522819818950618,0.00140740544276131,0.00644034556688338,0.00612747165370856,0.0022466508970718,0,0.0184809494048051,0.00121925625428311,0,0.00229712752465135,0.00521163293654094,0.00747328496560588,0.214013825208335,0.279056920879163,0.930071904073349,0.00247552564485695,0.000774466123530665,0,0.00204324093880273,0.00372410945311224,0,0.00345026828066657,0
0.00190511860773026,0,0.111201435176904,0.0149502333061949,0.820688409813754,0.00317865500122599,0.00169473638278715,0.0275110731739647,0.413157474401903,0.0348755114004344,0.0171440351763532,0.0236856602614068,0,0.00462400648375355,0.00180978376125312,0.00266595069446133,0.00260581646827047,0.00296121910692213,0.00202971355947275,0.00217060703724409,0.00394299482673442,0.00449116765411728,0.002323398370592,0.0030268435832312,0.00396750911431619,0.00117482572976262,0.00271025290541523,0.00494222588634542,0.00677086280596185
0.00477562033850356,0,0.00138352730650688,0.00135911211874499,0,0.00251443959090669,0.00134304680766273,0,0.343141070874857,0.00488180311881405,0.0014174788968506,0,0,0.00182888438142466,0,0,0,0.00186832124140147,0.00101485677973638,0,0.000859984094987525,0.000571275148813142,0,0,0.000700148667232268,0.00117482572976262,0.000677563226353808,0,0
1.50866799171179,0.839428953970199,0.975425694643515,1.39056016766236,0.43967604117413,1.31218090200469,0.711679872428799,0.822374097853547,0.506015173902335,0.71292353300508,0.737821302201215,0.759257696719562,1.38930023579715,0.782193275391158,0.635682152815054,0.631450178202128,0.682316295338913,0.714100630983861,0.734154781706021,0.679642071123905,0.617246063970671,0.823591488386904,0.788591844793374,0.687406927194788,1.07614381939013,0.934501613785813,0.686565818312723,0.725958834652661,0.642892323970312
0.0150090924924398,0.127982819230575,0.0274022772802716,0.00135911211874499,0.749832941841575,0.280568604552299,1.38529057627023,1.24838705921069,0.821604652123842,0.0619953059586232,0.019390686073425,0.0574133027791537,0.00451324803332004,0.00609628127141553,0.0262595551822673,0.0127431110245538,0.0134718757084816,0.0155815189104915,0.0109146704968726,0.011632149690478,0.00715672580123297,0.00433310058134158,0.002323398370592,0.0030268435832312,0.0138885632188572,0.00693956705461373,0.00418051429033827,0.00468582475225292,0.00188868441569467
0.00381023721546052,0.0784723063334364,0.003689406150685,0.00487236597997647,0.0065393588611197,0.0469128895132728,0.489590174030783,0.293051941613032,0.646054842532129,0.0169558201041784,0.0249286210450042,0.00201496273418589,0.00349192534287126,0.00182888438142466,0.0408768448924458,0.00347185923218232,0.00260581646827047,0.00669786158972507,0.00507428389868188,0.00404091963560323,0.00859984094987525,0.00258691715807348,0.00464679674118399,0.0030268435832312,0.00610761270377608,0.00303688045631874,0.00378416521105366,0.00370666941475907,0.00188868441569467
0.0696522435547557,0.127982819230575,0.003689406150685,0.00351325386123148,0,0.212078379998178,0.769292818842586,0.418047725334605,0.400317390613358,0.0415457620203014,0.0336743595296996,0.0446748532597528,0.00349192534287126,0.00498061607751622,0.00573687879200057,0.00970833716028255,0.00413012138597034,0.0048295403483236,0.00304457033920913,0.00735830359212509,0.00171996818997505,0.00182521695965595,0.00542126286471466,0.0015134217916156,0.00330701803484701,0.00489893518287486,0.000677563226353808,0.00247111294317271,0
0.263254235538195,0,0.166949382521357,0.147707897339411,0.0650027134057365,0.231901439919501,0.085473330400556,0.148857198760036,0.0329028242723622,0.0320431374060149,0.0614356305700822,0.0584733118302813,0.258570726122844,0.103190484266987,0.0212738045167727,0.0380783291817944,0.0444990473084131,0.123806718330215,0.134518124462136,0.127372925753723,0.104351741231323,0.141573174709066,0.0768771183749814,0.0480585387360761,0.114569591499256,0.0790051138323243,0.0869206649220187,0.141646796302834,0.114561892695515
0.0017055786923227,0,0.0115293942208906,0.0670583880759806,0.00412587607476158,0.000838146530302231,0.159477018356636,0.0542529222852923,0.365064509610626,0.0923123513120725,0.00508160869077301,0.00520860310822109,0,0,0,0,0,0.0320789355934648,0.00202971355947275,0.00187031259835914,0.000859984094987525,0.000571275148813142,0.00154893224706133,0.0015134217916156,0.00373412622523876,0,0.00135512645270762,0.00123555647158636,0
0.00829659246296894,0,0.0108768132142295,0.00271822423748998,0.0123776282242847,0.00695031438758603,0.00861767095508048,0.00351851360690328,0.471593333277443,0.821735264538268,0.0199789929700544,0.0288942633696279,0.0080051733761913,0.00802875671322399,0.00361956752250624,0.00548290528078981,0.00934175432251128,0.00669786158972507,0.00566793705843029,0.00735830359212509,0.00702600555848132,0.00634874259060191,0.00542126286471466,0.0015134217916156,0.00738931724578629,0.00421170618608136,0.00418051429033827,0.00399049626958842,0.00944342207847337
0.00136446295385816,0,0.00276705461301375,0.00135911211874499,0,0.00167629306060446,0.0138306826898207,0.00422221632828393,0.0171618284045103,0.315637170859305,0.0561131567757174,0.169382099384637,0.00174596267143563,0.00121925625428311,0.0761823723708488,0.000888650231487109,0,0,0,0.00144707135816273,0.00257995228496258,0.00152340039683504,0.00154893224706133,0,0.000466765778154845,0,0.00135512645270762,0.00247111294317271,0
0.966464028787291,0.503518202946845,0.696028408720142,0.712170093181599,0.201857713370823,0.825422914874388,0.478169613889033,0.569076512333994,0.265980142359507,0.384135331656916,0.38360483255861,0.387491967225537,0.975009575218901,0.578791406921608,0.401405646837033,0.407443601441397,0.431242480000325,0.34409770835263,0.338364132128937,0.358111312784474,0.274066474103706,0.443200306079378,0.459987323003839,0.416888150320333,0.54275669154335,0.488576697048927,0.440559226477832,0.458602507213628,0.350057711212649
0.0034111573846454,0,0.000461175768835626,0.00271822423748998,0,0.000419073265151116,0.0021904149990563,0.000703702721380655,0.00437146331547173,0.0010647422128417,0.0044933017941436,0.00520860310822109,0.0414751468429302,0.00121925625428311,0.00573687879200057,0.00140847729316424,0,0.00669786158972507,0.312733963629246,0.293612380592242,0.823678971762132,0.00315819230688662,0.000774466123530665,0,0.00190672070038247,0.00234965145952524,0.00203268967906142,0.00345026828066657,0.00188868441569467
